QualStatus,IssueAge,Gender,InitialBB,InitialPols,InitialPremium,Benefit_Base_Bucket,Percentage,CreditingStrategy,PolicyID,SCPeriod,valRate,MGIR,Bonus,RollupType,Rollup,RollupDuration,GLWBStartYear,WaitPeriod
Q,72,Female,16798.40127,0.513811246,12921.84713,"[0, 50000)",0.062289172,Fixed,2267,10,0.0475,0.01,0,Simple,0.1,10,99,98
Q,72,Female,50395.20381,1.541433739,38765.5414,"[0, 50000)",0.186867516,Indexed,2268,10,0.0475,0.01,0,Simple,0.1,10,99,98
Q,72,Female,45887.52707,0.330132581,35298.09775,"[100000, 200000)",0.025497235,Fixed,2269,10,0.0475,0.01,0,Simple,0.1,10,1,0
Q,72,Female,137662.5812,0.990397743,105894.2932,"[100000, 200000)",0.076491704,Indexed,2270,10,0.0475,0.01,0,Simple,0.1,10,1,0
Q,72,Female,20957.8752,0.150779043,16121.44246,"[100000, 200000)",0.011645166,Fixed,2271,10,0.0475,0.01,0,Simple,0.1,10,2,1
Q,72,Female,62873.6256,0.45233713,48364.32739,"[100000, 200000)",0.034935498,Indexed,2272,10,0.0475,0.01,0,Simple,0.1,10,2,1
Q,72,Female,10146.81751,0.073000122,7805.244237,"[100000, 200000)",0.005638042,Fixed,2273,10,0.0475,0.01,0,Simple,0.1,10,3,2
Q,72,Female,30440.45252,0.219000365,23415.73271,"[100000, 200000)",0.016914125,Indexed,2274,10,0.0475,0.01,0,Simple,0.1,10,3,2
Q,72,Female,11919.65965,0.085754632,9168.968962,"[100000, 200000)",0.006623115,Fixed,2275,10,0.0475,0.01,0,Simple,0.1,10,4,3
Q,72,Female,35758.97895,0.257263897,27506.90689,"[100000, 200000)",0.019869344,Indexed,2276,10,0.0475,0.01,0,Simple,0.1,10,4,3
Q,72,Female,14152.76357,0.101820444,10886.74121,"[100000, 200000)",0.007863931,Fixed,2277,10,0.0475,0.01,0,Simple,0.1,10,5,4
Q,72,Female,42458.2907,0.305461331,32660.22362,"[100000, 200000)",0.023591792,Indexed,2278,10,0.0475,0.01,0,Simple,0.1,10,5,4
Q,72,Female,16831.11859,0.121089563,12947.0143,"[100000, 200000)",0.009352149,Fixed,2279,10,0.0475,0.01,0,Simple,0.1,10,6,5
Q,72,Female,50493.35576,0.36326869,38841.04289,"[100000, 200000)",0.028056446,Indexed,2280,10,0.0475,0.01,0,Simple,0.1,10,6,5
Q,72,Female,19860.27542,0.142882487,15277.13494,"[100000, 200000)",0.011035289,Fixed,2281,10,0.0475,0.01,0,Simple,0.1,10,7,6
Q,72,Female,59580.82627,0.428647461,45831.40483,"[100000, 200000)",0.033105866,Indexed,2282,10,0.0475,0.01,0,Simple,0.1,10,7,6
Q,72,Female,23029.41105,0.165682472,17714.93157,"[100000, 200000)",0.012796207,Fixed,2283,10,0.0475,0.01,0,Simple,0.1,10,8,7
Q,72,Female,69088.23314,0.497047415,53144.79472,"[100000, 200000)",0.038388621,Indexed,2284,10,0.0475,0.01,0,Simple,0.1,10,8,7
Q,72,Female,25994.15604,0.187011992,19995.50465,"[100000, 200000)",0.014443557,Fixed,2285,10,0.0475,0.01,0,Simple,0.1,10,9,8
Q,72,Female,77982.46813,0.561035975,59986.51395,"[100000, 200000)",0.04333067,Indexed,2286,10,0.0475,0.01,0,Simple,0.1,10,9,8
Q,72,Female,28826.09182,0.207386031,22173.91678,"[100000, 200000)",0.016017111,Fixed,2287,10,0.0475,0.01,0,Simple,0.1,10,10,9
Q,72,Female,86478.27546,0.622158092,66521.75035,"[100000, 200000)",0.048051334,Indexed,2288,10,0.0475,0.01,0,Simple,0.1,10,10,9
Q,72,Female,81509.93171,0.586413909,62699.94747,"[100000, 200000)",0.045290692,Fixed,2289,10,0.0475,0.01,0,Simple,0.1,10,12,11
Q,72,Female,244529.7951,1.759241728,188099.8424,"[100000, 200000)",0.135872077,Indexed,2290,10,0.0475,0.01,0,Simple,0.1,10,12,11
Q,72,Female,71690.39898,0.515768401,55146.46075,"[100000, 200000)",0.039834505,Fixed,2291,10,0.0475,0.01,0,Simple,0.1,10,15,14
Q,72,Female,215071.1969,1.547305202,165439.3823,"[100000, 200000)",0.119503515,Indexed,2292,10,0.0475,0.01,0,Simple,0.1,10,15,14
Q,72,Female,44430.89157,0.319652983,34177.6089,"[100000, 200000)",0.024687861,Fixed,2293,10,0.0475,0.01,0,Simple,0.1,10,20,19
Q,72,Female,133292.6747,0.958958949,102532.8267,"[100000, 200000)",0.074063582,Indexed,2294,10,0.0475,0.01,0,Simple,0.1,10,20,19
Q,72,Female,34689.58854,0.249570289,26684.29888,"[100000, 200000)",0.019275142,Fixed,2295,10,0.0475,0.01,0,Simple,0.1,10,99,98
Q,72,Female,104068.7656,0.748710868,80052.89663,"[100000, 200000)",0.057825425,Indexed,2296,10,0.0475,0.01,0,Simple,0.1,10,99,98
Q,72,Female,94290.23666,0.321801225,72530.95128,"[200000, 500000)",0.034703801,Fixed,2297,10,0.0475,0.01,0,Simple,0.1,10,1,0
Q,72,Female,282870.71,0.965403674,217592.8538,"[200000, 500000)",0.104111402,Indexed,2298,10,0.0475,0.01,0,Simple,0.1,10,1,0
Q,72,Female,39534.70806,0.134927198,30411.31389,"[200000, 500000)",0.014550866,Fixed,2299,10,0.0475,0.01,0,Simple,0.1,10,2,1
Q,72,Female,118604.1242,0.404781595,91233.94168,"[200000, 500000)",0.043652599,Indexed,2300,10,0.0475,0.01,0,Simple,0.1,10,2,1
Q,72,Female,17756.73357,0.060601594,13659.02582,"[200000, 500000)",0.006535418,Fixed,2301,10,0.0475,0.01,0,Simple,0.1,10,3,2
Q,72,Female,53270.2007,0.181804781,40977.07746,"[200000, 500000)",0.019606255,Indexed,2302,10,0.0475,0.01,0,Simple,0.1,10,3,2
Q,72,Female,20702.47557,0.070655056,15924.98121,"[200000, 500000)",0.007619607,Fixed,2303,10,0.0475,0.01,0,Simple,0.1,10,4,3
Q,72,Female,62107.42671,0.211965169,47774.94362,"[200000, 500000)",0.022858822,Indexed,2304,10,0.0475,0.01,0,Simple,0.1,10,4,3
Q,72,Female,24354.90219,0.083120349,18734.54014,"[200000, 500000)",0.008963894,Fixed,2305,10,0.0475,0.01,0,Simple,0.1,10,5,4
Q,72,Female,73064.70656,0.249361046,56203.62043,"[200000, 500000)",0.026891682,Indexed,2306,10,0.0475,0.01,0,Simple,0.1,10,5,4
Q,72,Female,28634.92324,0.097727545,22026.86403,"[200000, 500000)",0.010539168,Fixed,2307,10,0.0475,0.01,0,Simple,0.1,10,6,5
Q,72,Female,85904.76973,0.293182636,66080.5921,"[200000, 500000)",0.031617505,Indexed,2308,10,0.0475,0.01,0,Simple,0.1,10,6,5
Q,72,Female,33313.70692,0.113695671,25625.9284,"[200000, 500000)",0.012261208,Fixed,2309,10,0.0475,0.01,0,Simple,0.1,10,7,6
Q,72,Female,99941.12075,0.341087012,76877.78519,"[200000, 500000)",0.036783625,Indexed,2310,10,0.0475,0.01,0,Simple,0.1,10,7,6
Q,72,Female,37962.14395,0.129560226,29201.64919,"[200000, 500000)",0.013972079,Fixed,2311,10,0.0475,0.01,0,Simple,0.1,10,8,7
Q,72,Female,113886.4318,0.388680679,87604.94757,"[200000, 500000)",0.041916238,Indexed,2312,10,0.0475,0.01,0,Simple,0.1,10,8,7
Q,72,Female,41949.95794,0.143170155,32269.19841,"[200000, 500000)",0.015439806,Fixed,2313,10,0.0475,0.01,0,Simple,0.1,10,9,8
Q,72,Female,125849.8738,0.429510466,96807.59524,"[200000, 500000)",0.046319419,Indexed,2314,10,0.0475,0.01,0,Simple,0.1,10,9,8
Q,72,Female,45335.13144,0.154723345,34873.17803,"[200000, 500000)",0.016685729,Fixed,2315,10,0.0475,0.01,0,Simple,0.1,10,10,9
Q,72,Female,136005.3943,0.464170035,104619.5341,"[200000, 500000)",0.050057188,Indexed,2316,10,0.0475,0.01,0,Simple,0.1,10,10,9
Q,72,Female,115071.1907,0.392724119,88516.30055,"[200000, 500000)",0.042352292,Fixed,2317,10,0.0475,0.01,0,Simple,0.1,10,12,11
Q,72,Female,345213.5721,1.178172356,265548.9017,"[200000, 500000)",0.127056877,Indexed,2318,10,0.0475,0.01,0,Simple,0.1,10,12,11
Q,72,Female,97617.93785,0.333158268,75090.72142,"[200000, 500000)",0.035928571,Fixed,2319,10,0.0475,0.01,0,Simple,0.1,10,15,14
Q,72,Female,292853.8135,0.999474804,225272.1643,"[200000, 500000)",0.107785713,Indexed,2320,10,0.0475,0.01,0,Simple,0.1,10,15,14
Q,72,Female,52318.01242,0.178555077,40244.62494,"[200000, 500000)",0.019255799,Fixed,2321,10,0.0475,0.01,0,Simple,0.1,10,20,19
Q,72,Female,156954.0373,0.535665231,120733.8748,"[200000, 500000)",0.057767398,Indexed,2322,10,0.0475,0.01,0,Simple,0.1,10,20,19
Q,72,Female,30408.01183,0.103778883,23390.77833,"[200000, 500000)",0.011191759,Fixed,2323,10,0.0475,0.01,0,Simple,0.1,10,99,98
Q,72,Female,91224.0355,0.311336649,70172.335,"[200000, 500000)",0.033575276,Indexed,2324,10,0.0475,0.01,0,Simple,0.1,10,99,98
Q,72,Female,15764.40438,0.220698478,12126.46491,"[50000, 100000)",0.019416941,Fixed,2325,10,0.0475,0.01,0,Simple,0.1,10,1,0
Q,72,Female,47293.21315,0.662095435,36379.39473,"[50000, 100000)",0.058250823,Indexed,2326,10,0.0475,0.01,0,Simple,0.1,10,1,0
Q,72,Female,7481.940791,0.10474566,5755.33907,"[50000, 100000)",0.00921547,Fixed,2327,10,0.0475,0.01,0,Simple,0.1,10,2,1
Q,72,Female,22445.82237,0.314236981,17266.01721,"[50000, 100000)",0.027646411,Indexed,2328,10,0.0475,0.01,0,Simple,0.1,10,2,1
Q,72,Female,3739.290242,0.052349308,2876.377109,"[50000, 100000)",0.004605666,Fixed,2329,10,0.0475,0.01,0,Simple,0.1,10,3,2
Q,72,Female,11217.87073,0.157047925,8629.131328,"[50000, 100000)",0.013816997,Indexed,2330,10,0.0475,0.01,0,Simple,0.1,10,3,2
Q,72,Female,4423.588897,0.061929351,3402.76069,"[50000, 100000)",0.005448513,Fixed,2331,10,0.0475,0.01,0,Simple,0.1,10,4,3
Q,72,Female,13270.76669,0.185788054,10208.28207,"[50000, 100000)",0.016345539,Indexed,2332,10,0.0475,0.01,0,Simple,0.1,10,4,3
Q,72,Female,5297.830447,0.074168557,4075.25419,"[50000, 100000)",0.006525312,Fixed,2333,10,0.0475,0.01,0,Simple,0.1,10,5,4
Q,72,Female,15893.49134,0.22250567,12225.76257,"[50000, 100000)",0.019575937,Indexed,2334,10,0.0475,0.01,0,Simple,0.1,10,5,4
Q,72,Female,6368.118255,0.08915237,4898.552504,"[50000, 100000)",0.007843581,Fixed,2335,10,0.0475,0.01,0,Simple,0.1,10,6,5
Q,72,Female,19104.35476,0.267457109,14695.65751,"[50000, 100000)",0.023530742,Indexed,2336,10,0.0475,0.01,0,Simple,0.1,10,6,5
Q,72,Female,7614.594632,0.106602787,5857.380486,"[50000, 100000)",0.009378859,Fixed,2337,10,0.0475,0.01,0,Simple,0.1,10,7,6
Q,72,Female,22843.78389,0.319808362,17572.14146,"[50000, 100000)",0.028136578,Indexed,2338,10,0.0475,0.01,0,Simple,0.1,10,7,6
Q,72,Female,8975.660722,0.125657438,6904.354402,"[50000, 100000)",0.011055278,Fixed,2339,10,0.0475,0.01,0,Simple,0.1,10,8,7
Q,72,Female,26926.98217,0.376972314,20713.06321,"[50000, 100000)",0.033165834,Indexed,2340,10,0.0475,0.01,0,Simple,0.1,10,8,7
Q,72,Female,10336.14873,0.144703995,7950.88364,"[50000, 100000)",0.012730985,Fixed,2341,10,0.0475,0.01,0,Simple,0.1,10,9,8
Q,72,Female,31008.4462,0.434111986,23852.65092,"[50000, 100000)",0.038192954,Indexed,2342,10,0.0475,0.01,0,Simple,0.1,10,9,8
Q,72,Female,11746.2646,0.164445333,9035.588157,"[50000, 100000)",0.014467817,Fixed,2343,10,0.0475,0.01,0,Simple,0.1,10,10,9
Q,72,Female,35238.79381,0.493335998,27106.76447,"[50000, 100000)",0.043403452,Indexed,2344,10,0.0475,0.01,0,Simple,0.1,10,10,9
Q,72,Female,36765.76204,0.514713245,28281.35542,"[50000, 100000)",0.045284212,Fixed,2345,10,0.0475,0.01,0,Simple,0.1,10,12,11
Q,72,Female,110297.2861,1.544139736,84844.06626,"[50000, 100000)",0.135852636,Indexed,2346,10,0.0475,0.01,0,Simple,0.1,10,12,11
Q,72,Female,34005.25087,0.476066646,26157.88528,"[50000, 100000)",0.041884104,Fixed,2347,10,0.0475,0.01,0,Simple,0.1,10,15,14
Q,72,Female,102015.7526,1.428199939,78473.65585,"[50000, 100000)",0.125652311,Indexed,2348,10,0.0475,0.01,0,Simple,0.1,10,15,14
Q,72,Female,24260.02955,0.339635516,18661.5612,"[50000, 100000)",0.029880961,Fixed,2349,10,0.0475,0.01,0,Simple,0.1,10,20,19
Q,72,Female,72780.08866,1.018906547,55984.68359,"[50000, 100000)",0.089642884,Indexed,2350,10,0.0475,0.01,0,Simple,0.1,10,20,19
Q,72,Female,26193.41311,0.366702495,20148.77932,"[50000, 100000)",0.032262301,Fixed,2351,10,0.0475,0.01,0,Simple,0.1,10,99,98
Q,72,Female,78580.23934,1.100107485,60446.33795,"[50000, 100000)",0.096786902,Indexed,2352,10,0.0475,0.01,0,Simple,0.1,10,99,98
Q,72,Female,35351.56211,0.050956066,27193.50931,"[500000, Inf)",0.047644744,Fixed,2353,10,0.0475,0.01,0,Simple,0.1,10,1,0
Q,72,Female,106054.6863,0.152868199,81580.52794,"[500000, Inf)",0.142934232,Indexed,2354,10,0.0475,0.01,0,Simple,0.1,10,1,0
Q,72,Female,12933.68424,0.018642731,9948.987878,"[500000, Inf)",0.017431254,Fixed,2355,10,0.0475,0.01,0,Simple,0.1,10,2,1
Q,72,Female,38801.05272,0.055928194,29846.96363,"[500000, Inf)",0.052293763,Indexed,2356,10,0.0475,0.01,0,Simple,0.1,10,2,1
Q,72,Female,5145.337847,0.007416537,3957.95219,"[500000, Inf)",0.006934582,Fixed,2357,10,0.0475,0.01,0,Simple,0.1,10,3,2
Q,72,Female,15436.01354,0.022249612,11873.85657,"[500000, Inf)",0.020803746,Indexed,2358,10,0.0475,0.01,0,Simple,0.1,10,3,2
Q,72,Female,5962.014818,0.008593703,4586.165245,"[500000, Inf)",0.008035251,Fixed,2359,10,0.0475,0.01,0,Simple,0.1,10,4,3
Q,72,Female,17886.04445,0.025781109,13758.49573,"[500000, Inf)",0.024105753,Indexed,2360,10,0.0475,0.01,0,Simple,0.1,10,4,3
Q,72,Female,6961.098854,0.010033792,5354.691426,"[500000, Inf)",0.009381757,Fixed,2361,10,0.0475,0.01,0,Simple,0.1,10,5,4
Q,72,Female,20883.29656,0.030101375,16064.07428,"[500000, Inf)",0.028145272,Indexed,2362,10,0.0475,0.01,0,Simple,0.1,10,5,4
Q,72,Female,8108.504877,0.011687673,6237.311444,"[500000, Inf)",0.010928163,Fixed,2363,10,0.0475,0.01,0,Simple,0.1,10,6,5
Q,72,Female,24325.51463,0.03506302,18711.93433,"[500000, Inf)",0.03278449,Indexed,2364,10,0.0475,0.01,0,Simple,0.1,10,6,5
Q,72,Female,9325.420221,0.013441746,7173.40017,"[500000, Inf)",0.01256825,Fixed,2365,10,0.0475,0.01,0,Simple,0.1,10,7,6
Q,72,Female,27976.26066,0.040325239,21520.20051,"[500000, Inf)",0.037704749,Indexed,2366,10,0.0475,0.01,0,Simple,0.1,10,7,6
Q,72,Female,10477.4651,0.015102314,8059.588541,"[500000, Inf)",0.014120908,Fixed,2367,10,0.0475,0.01,0,Simple,0.1,10,8,7
Q,72,Female,31432.39531,0.045306943,24178.76562,"[500000, Inf)",0.042362723,Indexed,2368,10,0.0475,0.01,0,Simple,0.1,10,8,7
Q,72,Female,11381.25836,0.01640505,8754.814126,"[500000, Inf)",0.015338987,Fixed,2369,10,0.0475,0.01,0,Simple,0.1,10,9,8
Q,72,Female,34143.77509,0.049215151,26264.44238,"[500000, Inf)",0.04601696,Indexed,2370,10,0.0475,0.01,0,Simple,0.1,10,9,8
Q,72,Female,12046.79865,0.017364366,9266.768192,"[500000, Inf)",0.016235963,Fixed,2371,10,0.0475,0.01,0,Simple,0.1,10,10,9
Q,72,Female,36140.39595,0.052093099,27800.30458,"[500000, Inf)",0.048707888,Indexed,2372,10,0.0475,0.01,0,Simple,0.1,10,10,9
Q,72,Female,27703.21327,0.039931666,21310.16405,"[500000, Inf)",0.037336752,Fixed,2373,10,0.0475,0.01,0,Simple,0.1,10,12,11
Q,72,Female,83109.6398,0.119794998,63930.49216,"[500000, Inf)",0.112010256,Indexed,2374,10,0.0475,0.01,0,Simple,0.1,10,12,11
Q,72,Female,23559.77091,0.03395927,18122.9007,"[500000, Inf)",0.031752465,Fixed,2375,10,0.0475,0.01,0,Simple,0.1,10,15,14
Q,72,Female,70679.31274,0.101877811,54368.70211,"[500000, Inf)",0.095257396,Indexed,2376,10,0.0475,0.01,0,Simple,0.1,10,15,14
Q,72,Female,11257.48071,0.016226636,8659.60055,"[500000, Inf)",0.015172167,Fixed,2377,10,0.0475,0.01,0,Simple,0.1,10,20,19
Q,72,Female,33772.44214,0.048679908,25978.80165,"[500000, Inf)",0.0455165,Indexed,2378,10,0.0475,0.01,0,Simple,0.1,10,20,19
Q,72,Female,5281.993122,0.007613513,4063.071633,"[500000, Inf)",0.007118758,Fixed,2379,10,0.0475,0.01,0,Simple,0.1,10,99,98
Q,72,Female,15845.97937,0.02284054,12189.2149,"[500000, Inf)",0.021356274,Indexed,2380,10,0.0475,0.01,0,Simple,0.1,10,99,98
Q,72,Male,2418.070711,0.074953388,1860.054393,"[0, 50000)",0.012500507,Fixed,2381,10,0.0475,0.01,0,Simple,0.1,10,1,0
Q,72,Male,7254.212133,0.224860165,5580.16318,"[0, 50000)",0.03750152,Indexed,2382,10,0.0475,0.01,0,Simple,0.1,10,1,0
Q,72,Male,1189.056557,0.036857408,914.6588904,"[0, 50000)",0.00614697,Fixed,2383,10,0.0475,0.01,0,Simple,0.1,10,2,1
Q,72,Male,3567.169672,0.110572223,2743.976671,"[0, 50000)",0.018440911,Indexed,2384,10,0.0475,0.01,0,Simple,0.1,10,2,1
Q,72,Male,611.2344416,0.018946548,470.1803397,"[0, 50000)",0.00315985,Fixed,2385,10,0.0475,0.01,0,Simple,0.1,10,3,2
Q,72,Male,1833.703325,0.056839644,1410.541019,"[0, 50000)",0.009479549,Indexed,2386,10,0.0475,0.01,0,Simple,0.1,10,3,2
Q,72,Male,729.4779986,0.022611765,561.136922,"[0, 50000)",0.003771124,Fixed,2387,10,0.0475,0.01,0,Simple,0.1,10,4,3
Q,72,Male,2188.433996,0.067835296,1683.410766,"[0, 50000)",0.011313372,Indexed,2388,10,0.0475,0.01,0,Simple,0.1,10,4,3
Q,72,Male,883.1442857,0.027374988,679.3417582,"[0, 50000)",0.00456552,Fixed,2389,10,0.0475,0.01,0,Simple,0.1,10,5,4
Q,72,Male,2649.432857,0.082124964,2038.025275,"[0, 50000)",0.013696561,Indexed,2390,10,0.0475,0.01,0,Simple,0.1,10,5,4
Q,72,Male,1075.912895,0.033350272,827.6253035,"[0, 50000)",0.005562061,Fixed,2391,10,0.0475,0.01,0,Simple,0.1,10,6,5
Q,72,Male,3227.738684,0.100050817,2482.875911,"[0, 50000)",0.016686182,Indexed,2392,10,0.0475,0.01,0,Simple,0.1,10,6,5
Q,72,Male,1308.206967,0.040550735,1006.313051,"[0, 50000)",0.006762933,Fixed,2393,10,0.0475,0.01,0,Simple,0.1,10,7,6
Q,72,Male,3924.620901,0.121652205,3018.939154,"[0, 50000)",0.020288798,Indexed,2394,10,0.0475,0.01,0,Simple,0.1,10,7,6
Q,72,Male,1574.360772,0.048800754,1211.046748,"[0, 50000)",0.008138847,Fixed,2395,10,0.0475,0.01,0,Simple,0.1,10,8,7
Q,72,Male,4723.082316,0.146402262,3633.140243,"[0, 50000)",0.024416541,Indexed,2396,10,0.0475,0.01,0,Simple,0.1,10,8,7
Q,72,Male,1859.712089,0.057645842,1430.547761,"[0, 50000)",0.009614005,Fixed,2397,10,0.0475,0.01,0,Simple,0.1,10,9,8
Q,72,Male,5579.136267,0.172937526,4291.643283,"[0, 50000)",0.028842014,Indexed,2398,10,0.0475,0.01,0,Simple,0.1,10,9,8
Q,72,Male,2180.512015,0.067589737,1677.316935,"[0, 50000)",0.011272418,Fixed,2399,10,0.0475,0.01,0,Simple,0.1,10,10,9
Q,72,Male,6541.536046,0.202769211,5031.950805,"[0, 50000)",0.033817255,Indexed,2400,10,0.0475,0.01,0,Simple,0.1,10,10,9
Q,72,Male,8168.937193,0.253214068,6283.797841,"[0, 50000)",0.042230301,Fixed,2401,10,0.0475,0.01,0,Simple,0.1,10,12,11
Q,72,Male,24506.81158,0.759642204,18851.39352,"[0, 50000)",0.126690902,Indexed,2402,10,0.0475,0.01,0,Simple,0.1,10,12,11
Q,72,Male,7704.740327,0.238825271,5926.723329,"[0, 50000)",0.039830579,Fixed,2403,10,0.0475,0.01,0,Simple,0.1,10,15,14
Q,72,Male,23114.22098,0.716475814,17780.16999,"[0, 50000)",0.119491738,Indexed,2404,10,0.0475,0.01,0,Simple,0.1,10,15,14
Q,72,Male,6607.006745,0.204798619,5082.312881,"[0, 50000)",0.034155714,Fixed,2405,10,0.0475,0.01,0,Simple,0.1,10,20,19
Q,72,Male,19821.02023,0.614395857,15246.93864,"[0, 50000)",0.102467141,Indexed,2406,10,0.0475,0.01,0,Simple,0.1,10,20,19
Q,72,Male,12049.08148,0.373487623,9268.524215,"[0, 50000)",0.062289172,Fixed,2407,10,0.0475,0.01,0,Simple,0.1,10,99,98
Q,72,Male,36147.24444,1.12046287,27805.57264,"[0, 50000)",0.186867516,Indexed,2408,10,0.0475,0.01,0,Simple,0.1,10,99,98
Q,72,Male,50949.35293,0.374227618,39191.80995,"[100000, 200000)",0.025497235,Fixed,2409,10,0.0475,0.01,0,Simple,0.1,10,1,0
Q,72,Male,152848.0588,1.122682855,117575.4298,"[100000, 200000)",0.076491704,Indexed,2410,10,0.0475,0.01,0,Simple,0.1,10,1,0
Q,72,Male,23269.72597,0.170918248,17899.78921,"[100000, 200000)",0.011645166,Fixed,2411,10,0.0475,0.01,0,Simple,0.1,10,2,1
Q,72,Male,69809.17791,0.512754743,53699.36762,"[100000, 200000)",0.034935498,Indexed,2412,10,0.0475,0.01,0,Simple,0.1,10,2,1
Q,72,Male,11266.10692,0.082750577,8666.236094,"[100000, 200000)",0.005638042,Fixed,2413,10,0.0475,0.01,0,Simple,0.1,10,3,2
Q,72,Male,33798.32077,0.248251731,25998.70828,"[100000, 200000)",0.016914125,Indexed,2414,10,0.0475,0.01,0,Simple,0.1,10,3,2
Q,72,Male,13234.51023,0.097208678,10180.39248,"[100000, 200000)",0.006623115,Fixed,2415,10,0.0475,0.01,0,Simple,0.1,10,4,3
Q,72,Male,39703.53069,0.291626034,30541.17745,"[100000, 200000)",0.019869344,Indexed,2416,10,0.0475,0.01,0,Simple,0.1,10,4,3
Q,72,Male,15713.94651,0.115420362,12087.65116,"[100000, 200000)",0.007863931,Fixed,2417,10,0.0475,0.01,0,Simple,0.1,10,5,4
Q,72,Male,47141.83954,0.346261087,36262.95349,"[100000, 200000)",0.023591792,Indexed,2418,10,0.0475,0.01,0,Simple,0.1,10,5,4
Q,72,Male,18687.74928,0.137263213,14375.19176,"[100000, 200000)",0.009352149,Fixed,2419,10,0.0475,0.01,0,Simple,0.1,10,6,5
Q,72,Male,56063.24785,0.41178964,43125.57527,"[100000, 200000)",0.028056446,Indexed,2420,10,0.0475,0.01,0,Simple,0.1,10,6,5
Q,72,Male,22051.05061,0.161966967,16962.34663,"[100000, 200000)",0.011035289,Fixed,2421,10,0.0475,0.01,0,Simple,0.1,10,7,6
Q,72,Male,66153.15184,0.4859009,50887.03988,"[100000, 200000)",0.033105866,Indexed,2422,10,0.0475,0.01,0,Simple,0.1,10,7,6
Q,72,Male,25569.77171,0.187812292,19669.05516,"[100000, 200000)",0.012796207,Fixed,2423,10,0.0475,0.01,0,Simple,0.1,10,8,7
Q,72,Male,76709.31512,0.563436877,59007.16547,"[100000, 200000)",0.038388621,Indexed,2424,10,0.0475,0.01,0,Simple,0.1,10,8,7
Q,72,Male,28861.55596,0.211990746,22201.1969,"[100000, 200000)",0.014443557,Fixed,2425,10,0.0475,0.01,0,Simple,0.1,10,9,8
Q,72,Male,86584.66789,0.635972239,66603.59069,"[100000, 200000)",0.04333067,Indexed,2426,10,0.0475,0.01,0,Simple,0.1,10,9,8
Q,72,Male,32005.88089,0.235086098,24619.90838,"[100000, 200000)",0.016017111,Fixed,2427,10,0.0475,0.01,0,Simple,0.1,10,10,9
Q,72,Male,96017.64267,0.705258294,73859.72513,"[100000, 200000)",0.048051334,Indexed,2428,10,0.0475,0.01,0,Simple,0.1,10,10,9
Q,72,Male,90501.24388,0.664739845,69616.34145,"[100000, 200000)",0.045290692,Fixed,2429,10,0.0475,0.01,0,Simple,0.1,10,12,11
Q,72,Male,271503.7316,1.994219534,208849.0243,"[100000, 200000)",0.135872077,Indexed,2430,10,0.0475,0.01,0,Simple,0.1,10,12,11
Q,72,Male,79598.52432,0.58465838,61229.63409,"[100000, 200000)",0.039834505,Fixed,2431,10,0.0475,0.01,0,Simple,0.1,10,15,14
Q,72,Male,238795.573,1.753975141,183688.9023,"[100000, 200000)",0.119503515,Indexed,2432,10,0.0475,0.01,0,Simple,0.1,10,15,14
Q,72,Male,49332.03683,0.362348285,37947.72064,"[100000, 200000)",0.024687861,Fixed,2433,10,0.0475,0.01,0,Simple,0.1,10,20,19
Q,72,Male,147996.1105,1.087044854,113843.1619,"[100000, 200000)",0.074063582,Indexed,2434,10,0.0475,0.01,0,Simple,0.1,10,20,19
Q,72,Male,38516.17645,0.282904809,29627.82804,"[100000, 200000)",0.019275142,Fixed,2435,10,0.0475,0.01,0,Simple,0.1,10,99,98
Q,72,Male,115548.5294,0.848714428,88883.48412,"[100000, 200000)",0.057825425,Indexed,2436,10,0.0475,0.01,0,Simple,0.1,10,99,98
Q,72,Male,142818.7866,0.489611679,109860.6051,"[200000, 500000)",0.034703801,Fixed,2437,10,0.0475,0.01,0,Simple,0.1,10,1,0
Q,72,Male,428456.3599,1.468835037,329581.8153,"[200000, 500000)",0.104111402,Indexed,2438,10,0.0475,0.01,0,Simple,0.1,10,1,0
Q,72,Male,59882.11755,0.205288007,46063.16735,"[200000, 500000)",0.014550866,Fixed,2439,10,0.0475,0.01,0,Simple,0.1,10,2,1
Q,72,Male,179646.3527,0.615864022,138189.502,"[200000, 500000)",0.043652599,Indexed,2440,10,0.0475,0.01,0,Simple,0.1,10,2,1
Q,72,Male,26895.62814,0.092203652,20688.94472,"[200000, 500000)",0.006535418,Fixed,2441,10,0.0475,0.01,0,Simple,0.1,10,3,2
Q,72,Male,80686.88443,0.276610955,62066.83417,"[200000, 500000)",0.019606255,Indexed,2442,10,0.0475,0.01,0,Simple,0.1,10,3,2
Q,72,Male,31357.46124,0.107499718,24121.12403,"[200000, 500000)",0.007619607,Fixed,2443,10,0.0475,0.01,0,Simple,0.1,10,4,3
Q,72,Male,94072.38373,0.322499153,72363.3721,"[200000, 500000)",0.022858822,Indexed,2444,10,0.0475,0.01,0,Simple,0.1,10,4,3
Q,72,Male,36889.68977,0.126465316,28376.68444,"[200000, 500000)",0.008963894,Fixed,2445,10,0.0475,0.01,0,Simple,0.1,10,5,4
Q,72,Male,110669.0693,0.379395947,85130.05332,"[200000, 500000)",0.026891682,Indexed,2446,10,0.0475,0.01,0,Simple,0.1,10,5,4
